      23  0.343750000000E+00  0.000000000000E+00  0.343750000000E+00  0.100368843708E+02  0.110898637879E+02  0.142762137372E+02  0.142762137372E+02  0.142849915707E+02  0.145876076602E+02  0.312820618572E+02  0.329109423396E+02  0.329109423396E+02
      24  0.359375000000E+00  0.000000000000E+00  0.359375000000E+00  0.101118213115E+02  0.110157054449E+02  0.143795273414E+02  0.143795273414E+02  0.146199904290E+02  0.146532500273E+02  0.304168716863E+02  0.325448369585E+02  0.325448369585E+02
      25  0.375000000000E+00  0.000000000000E+00  0.375000000000E+00  0.101570537782E+02  0.109477441698E+02  0.144774816155E+02  0.144774816155E+02  0.146499431907E+02  0.150649274492E+02  0.295735792277E+02  0.322108865013E+02  0.322108865013E+02
      26  0.390625000000E+00  0.000000000000E+00  0.390625000000E+00  0.101802548531E+02  0.108865139986E+02  0.145685847784E+02  0.145685847784E+02  0.146771574854E+02  0.155073924696E+02  0.287605746768E+02  0.319108662387E+02  0.319108662387E+02
      27  0.406250000000E+00  0.000000000000E+00  0.406250000000E+00  0.101883375089E+02  0.108324888527E+02  0.146513483661E+02  0.146513483661E+02  0.147013510050E+02  0.159664963716E+02  0.279878607140E+02  0.316465345677E+02  0.316465345677E+02
      28  0.421875000000E+00  0.000000000000E+00  0.421875000000E+00  0.101869900953E+02  0.107860795603E+02  0.147222711275E+02  0.147243247949E+02  0.147243247949E+02  0.164259935041E+02  0.272681175982E+02  0.314195599290E+02  0.314195599290E+02
      29  0.437500000000E+00  0.000000000000E+00  0.437500000000E+00  0.101806581174E+02  0.107476299838E+02  0.147396974718E+02  0.147861553676E+02  0.147861553676E+02  0.168662100959E+02  0.266182939379E+02  0.312314769633E+02  0.312314769633E+02
      30  0.453125000000E+00  0.000000000000E+00  0.453125000000E+00  0.101726471872E+02  0.107174330451E+02  0.147534473558E+02  0.148356348669E+02  0.148356348669E+02  0.172623779460E+02  0.260609378449E+02  0.310836570686E+02  0.310836570686E+02
      31  0.468750000000E+00  0.000000000000E+00  0.468750000000E+00  0.101653497126E+02  0.106957057559E+02  0.147633744942E+02  0.148717494393E+02  0.148717494393E+02  0.175838689243E+02  0.256252704823E+02  0.309772182910E+02  0.309772182910E+02
      32  0.484375000000E+00  0.000000000000E+00  0.484375000000E+00  0.101603621200E+02  0.106826061752E+02  0.147693733911E+02  0.148937357287E+02  0.148937357287E+02  0.177966053551E+02  0.253443957298E+02  0.309130051715E+02  0.309130051715E+02
      33  0.500000000000E+00  0.000000000000E+00  0.500000000000E+00  0.101586001435E+02  0.106782291144E+02  0.147713801588E+02  0.149011183160E+02  0.149011183160E+02  0.178714628748E+02  0.252468851337E+02  0.308915415980E+02  0.308915415980E+02
      34  0.500000000000E+00  0.156250000000E-01  0.515625000000E+00  0.101659982689E+02  0.106831421382E+02  0.147650396004E+02  0.148645845189E+02  0.149011302290E+02  0.179188968183E+02  0.252497008220E+02  0.308077594809E+02  0.308437007892E+02
      35  0.500000000000E+00  0.312500000000E-01  0.531250000000E+00  0.101880568999E+02  0.106978871095E+02  0.147461010808E+02  0.147614468098E+02  0.149011655099E+02  0.180547257506E+02  0.252581980776E+02  0.305723032849E+02  0.307055466524E+02
      36  0.500000000000E+00  0.468750000000E-01  0.546875000000E+00  0.102243657214E+02  0.107224817930E+02  0.146069782682E+02  0.147148225986E+02  0.149012228021E+02  0.182636488792E+02  0.252725352335E+02  0.302214255955E+02  0.304912564031E+02
      37  0.500000000000E+00  0.625000000000E-01  0.562500000000E+00  0.102742255882E+02  0.107569586849E+02  0.144178168191E+02  0.146716551050E+02  0.149013007199E+02  0.185289892700E+02  0.252929421200E+02  0.297924610123E+02  0.302194536154E+02
      38  0.500000000000E+00  0.781250000000E-01  0.578125000000E+00  0.103366287498E+02  0.108013470483E+02  0.142075872752E+02  0.146172856870E+02  0.149013945904E+02  0.188370445963E+02  0.253197213520E+02  0.293140773213E+02  0.299090578080E+02
      39  0.500000000000E+00  0.937500000000E-01  0.593750000000E+00  0.104102291892E+02  0.108556959316E+02  0.139861016347E+02  0.145526865308E+02  0.149015046164E+02  0.191779381403E+02  0.253532350002E+02  0.288058199562E+02  0.295768288997E+02
      40  0.500000000000E+00  0.109375000000E+00  0.609375000000E+00  0.104933039543E+02  0.109200598313E+02  0.137600724049E+02  0.144791752835E+02  0.149016206678E+02  0.195448306188E+02  0.253938874566E+02  0.282804387674E+02  0.292365038728E+02
      41  0.500000000000E+00  0.125000000000E+00  0.625000000000E+00  0.105836943432E+02  0.109944924050E+02  0.135340421512E+02  0.143985062107E+02  0.149017414018E+02  0.199330724891E+02  0.254420176611E+02  0.277461971505E+02  0.288989425107E+02
      42  0.500000000000E+00  0.140625000000E+00  0.640625000000E+00  0.106787423820E+02  0.110790446978E+02  0.133111054031E+02  0.143129396714E+02  0.149018619431E+02  0.203394267758E+02  0.254977631611E+02  0.272084943084E+02  0.285726394933E+02
      43  0.500000000000E+00  0.156250000000E+00  0.656250000000E+00  0.107752338070E+02  0.111737727643E+02  0.130934017394E+02  0.142253368419E+02  0.149019774531E+02  0.207615912340E+02  0.255610007405E+02  0.266710302885E+02  0.282644264377E+02
      44  0.500000000000E+00  0.171875000000E+00  0.671875000000E+00  0.108693406275E+02  0.112787254002E+02  0.128824338497E+02  0.141392193424E+02  0.149020844671E+02  0.211978828479E+02  0.256309410418E+02  0.261363918102E+02  0.279801737650E+02
      45  0.500000000000E+00  0.187500000000E+00  0.687500000000E+00  0.109566270552E+02  0.113939305836E+02  0.126792716097E+02  0.140587715419E+02  0.149021782922E+02  0.216470231913E+02  0.256063304514E+02  0.257055940449E+02  0.277256860532E+02
      46  0.500000000000E+00  0.203125000000E+00  0.703125000000E+00  0.110321830837E+02  0.115194039071E+02  0.124846843126E+02  0.139887112369E+02  0.149022553149E+02  0.221080085285E+02  0.250821718690E+02  0.257809144558E+02  0.275078521601E+02
      47  0.500000000000E+00  0.218750000000E+00  0.718750000000E+00  0.110909682727E+02  0.116551376164E+02  0.122992274994E+02  0.139339421490E+02  0.149023125860E+02  0.225800169613E+02  0.245649336670E+02  0.258495331837E+02  0.273361217768E+02
      48  0.500000000000E+00  0.234375000000E+00  0.734375000000E+00  0.111284246991E+02  0.118010931707E+02  0.121233015936E+02  0.138989289717E+02  0.149023501130E+02  0.230623481157E+02  0.240554397133E+02  0.258998456621E+02  0.272234205644E+02
      49  0.500000000000E+00  0.250000000000E+00  0.750000000000E+00  0.111413056687E+02  0.119571914088E+02  0.119571914088E+02  0.138868682706E+02  0.149023619977E+02  0.235543677062E+02  0.235543677062E+02  0.259187161560E+02  0.271836678619E+02
      50  0.484375000000E+00  0.265625000000E+00  0.750000000000E+00  0.111347915596E+02  0.117967662443E+02  0.121233446742E+02  0.138983707387E+02  0.148942958516E+02  0.230821826896E+02  0.238497356836E+02  0.260135825263E+02  0.273466802128E+02
      51  0.468750000000E+00  0.281250000000E+00  0.750000000000E+00  0.111161674236E+02  0.116436870261E+02  0.122966122579E+02  0.139293845082E+02  0.148702411767E+02  0.226615149241E+02  0.238252328311E+02  0.261096914009E+02  0.279369100361E+02
      52  0.453125000000E+00  0.296875000000E+00  0.750000000000E+00  0.110865359422E+02  0.115073799190E+02  0.124715712093E+02  0.139733214881E+02  0.148313041407E+02  0.222963446529E+02  0.236677353386E+02  0.261108407644E+02  0.288553207975E+02
      53  0.437500000000E+00  0.312500000000E+00  0.750000000000E+00  0.110470781632E+02  0.113966133149E+02  0.126410516036E+02  0.140227523442E+02  0.147803490293E+02  0.219907059251E+02  0.234840522778E+02  0.260759009607E+02  0.299239887236E+02
      54  0.421875000000E+00  0.328125000000E+00  0.750000000000E+00  0.110013818210E+02  0.113163621940E+02  0.127955456476E+02  0.140703483312E+02  0.147228476643E+02  0.217484072822E+02  0.233180776795E+02  0.260374872155E+02  0.310428340695E+02
      55  0.406250000000E+00  0.343750000000E+00  0.750000000000E+00  0.109577808762E+02  0.112651090557E+02  0.129227365242E+02  0.141095910101E+02  0.146676427635E+02  0.215727551417E+02  0.231897205951E+02  0.260068106162E+02  0.321273174285E+02
      56  0.390625000000E+00  0.359375000000E+00  0.750000000000E+00  0.109266457167E+02  0.112373792105E+02  0.130081105699E+02  0.141353425327E+02  0.146265781738E+02  0.214662950000E+02  0.231092554122E+02  0.259876285382E+02  0.330245419464E+02
      57  0.375000000000E+00  0.375000000000E+00  0.750000000000E+00  0.109154230753E+02  0.112286559598E+02  0.130384416533E+02  0.141443063817E+02  0.146112088275E+02  0.214306316876E+02  0.230818929051E+02  0.259811501093E+02  0.334104311532E+02
      58  0.366071428571E+00  0.366071428571E+00  0.732142857143E+00  0.109985655839E+02  0.112929578591E+02  0.129066731840E+02  0.140767162638E+02  0.145696692301E+02  0.218135813782E+02  0.224880167409E+02  0.260745345970E+02  0.337573338358E+02
      59  0.357142857143E+00  0.357142857143E+00  0.714285714286E+00  0.110794688524E+02  0.113566516111E+02  0.127827181004E+02  0.140101026445E+02  0.145256895928E+02  0.219033597463E+02  0.222060269609E+02  0.261868469694E+02  0.341223270330E+02
      60  0.348214285714E+00  0.348214285714E+00  0.696428571429E+00  0.111556598708E+02  0.114196978460E+02  0.126668800150E+02  0.139451176517E+02  0.144793676094E+02  0.213316862484E+02  0.226076193351E+02  0.263167892920E+02  0.345046633597E+02
      61  0.339285714286E+00  0.339285714286E+00  0.678571428571E+00  0.112235315175E+02  0.114830949882E+02  0.125593838080E+02  0.138823629333E+02  0.144308110698E+02  0.207756059502E+02  0.230180854705E+02  0.264642268133E+02  0.349036571825E+02
      62  0.330357142857E+00  0.330357142857E+00  0.660714285714E+00  0.112783333856E+02  0.115489136367E+02  0.124603884302E+02  0.138223859145E+02  0.143801375538E+02  0.202372177469E+02  0.234372041018E+02  0.266295240955E+02  0.353186614209E+02
      63  0.321428571429E+00  0.321428571429E+00  0.642857142857E+00  0.113151799433E+02  0.116193254340E+02  0.123699961222E+02  0.137656780911E+02  0.143274745566E+02  0.197183836931E+02  0.238647945079E+02  0.268132663476E+02  0.357490668050E+02
      64  0.312500000000E+00  0.312500000000E+00  0.625000000000E+00  0.113305678012E+02  0.116951327814E+02  0.122882590056E+02  0.137126739191E+02  0.142729595073E+02  0.192208350340E+02  0.243007077722E+02  0.270161148730E+02  0.361942800601E+02
      65  0.303571428571E+00  0.303571428571E+00  0.607142857143E+00  0.113227113283E+02  0.117755077406E+02  0.122151835942E+02  0.136637511564E+02  0.142167396581E+02  0.187462637862E+02  0.247447938923E+02  0.272387268354E+02  0.366537994920E+02
      66  0.294642857143E+00  0.294642857143E+00  0.589285714286E+00  0.112906968812E+02  0.118589131609E+02  0.121507348814E+02  0.136192301571E+02  0.141589719267E+02  0.182962299814E+02  0.251969979487E+02  0.274817146660E+02  0.371270943972E+02
      67  0.285714285714E+00  0.285714285714E+00  0.571428571429E+00  0.112338219345E+02  0.119438760212E+02  0.120948374652E+02  0.135793749688E+02  0.140998225608E+02  0.178721494522E+02  0.256572046552E+02  0.277455823391E+02  0.376136756681E+02
      68  0.276785714286E+00  0.276785714286E+00  0.553571428571E+00  0.111515016021E+02  0.120292120935E+02  0.120473779504E+02  0.135443939917E+02  0.140394667587E+02  0.174751924091E+02  0.261253323775E+02  0.280307260676E+02  0.381130697517E+02
      69  0.267857142857E+00  0.267857142857E+00  0.535714285714E+00  0.110434369402E+02  0.120082057849E+02  0.121139955568E+02  0.135144409356E+02  0.139780881343E+02  0.171061656617E+02  0.266013047132E+02  0.283374151947E+02  0.386248091843E+02
      70  0.258928571429E+00  0.258928571429E+00  0.517857142857E+00  0.109098222046E+02  0.119771372003E+02  0.121974808313E+02  0.134896159168E+02  0.139158782773E+02  0.167653980763E+02  0.270851562406E+02  0.286657996576E+02  0.391485073793E+02
      71  0.250000000000E+00  0.250000000000E+00  0.500000000000E+00  0.107514974977E+02  0.119539432324E+02  0.122790366661E+02  0.134699666170E+02  0.138530352773E+02  0.164526505610E+02  0.275765974894E+02  0.290158649219E+02  0.396835001325E+02
      72  0.241071428571E+00  0.241071428571E+00  0.482142857143E+00  0.105700159000E+02  0.119383676076E+02  0.123581058100E+02  0.134554895780E+02  0.137897641967E+02  0.161670966633E+02  0.280756420729E+02  0.293875102485E+02  0.402293210999E+02
      73  0.232142857143E+00  0.232142857143E+00  0.464285714286E+00  0.103676050009E+02  0.119301153128E+02  0.124341751547E+02  0.134461314340E+02  0.137262751947E+02  0.159073607146E+02  0.285821402937E+02  0.297805108510E+02  0.407087084921E+02
      74  0.223214285714E+00  0.223214285714E+00  0.446428571429E+00  0.101470674808E+02  0.119288576679E+02  0.125067572432E+02  0.134417904147E+02  0.136627829864E+02  0.156716764877E+02  0.290960681098E+02  0.301945595801E+02  0.410037251342E+02
      75  0.214285714286E+00  0.214285714286E+00  0.428571428571E+00  0.991157130755E+01  0.119342308988E+02  0.125753764297E+02  0.134423177454E+02  0.135995056543E+02  0.154580111308E+02  0.296173071552E+02  0.306292801441E+02  0.413168946178E+02
      76  0.205357142857E+00  0.205357142857E+00  0.410714285714E+00  0.966447022108E+01  0.119458321045E+02  0.126395561090E+02  0.134475192218E+02  0.135366636022E+02  0.152642866509E+02  0.301455377998E+02  0.310841925511E+02  0.416478464010E+02
      77  0.196428571429E+00  0.196428571429E+00  0.392857142857E+00  0.940913399946E+01  0.119632284573E+02  0.126988104601E+02  0.134571571235E+02  0.134744786853E+02  0.150885444369E+02  0.306805727261E+02  0.315588040817E+02  0.419960694471E+02
      78  0.187500000000E+00  0.187500000000E+00  0.375000000000E+00  0.914878254489E+01  0.119859531236E+02  0.127526346733E+02  0.134131728767E+02  0.134709521089E+02  0.149290709606E+02  0.312221261778E+02  0.320525939033E+02  0.423607986994E+02
      79  0.178571428571E+00  0.178571428571E+00  0.357142857143E+00  0.888640998073E+01  0.120135070529E+02  0.128004995563E+02  0.133529672258E+02  0.134885853295E+02  0.147844767610E+02  0.317698182373E+02  0.325650143546E+02  0.427410105953E+02
      80  0.169642857143E+00  0.169642857143E+00  0.339285714286E+00  0.862473067380E+01  0.120453607765E+02  0.128418520519E+02  0.132940807262E+02  0.135097009504E+02  0.146537265015E+02  0.323231605487E+02  0.330955051828E+02  0.431353938119E+02
      81  0.160714285714E+00  0.160714285714E+00  0.321428571429E+00  0.836616369571E+01  0.120809575930E+02  0.128761273869E+02  0.132367292697E+02  0.135339090097E+02  0.145361249467E+02  0.328816063774E+02  0.336435014613E+02  0.435423136021E+02
      82  0.151785714286E+00  0.151785714286E+00  0.303571428571E+00  0.811283908900E+01  0.121197119521E+02  0.129027797874E+02  0.131811244833E+02  0.135607884522E+02  0.144312614248E+02  0.334441711712E+02  0.342084173698E+02  0.439597695201E+02
      83  0.142857142857E+00  0.142857142857E+00  0.285714285714E+00  0.786662035906E+01  0.121610185658E+02  0.129213404398E+02  0.131274727295E+02  0.135898909178E+02  0.143389181114E+02  0.340098588627E+02  0.347896638142E+02  0.442807068736E+02
      84  0.133928571429E+00  0.133928571429E+00  0.267857142857E+00  0.762913029098E+01  0.122042524010E+02  0.129315047322E+02  0.130759741150E+02  0.136207447160E+02  0.142589414668E+02  0.345772495169E+02  0.353866671859E+02  0.440015801912E+02
      85  0.125000000000E+00  0.125000000000E+00  0.250000000000E+00  0.740178042075E+01  0.122487743467E+02  0.129332401696E+02  0.130268214302E+02  0.136528593341E+02  0.141910947440E+02  0.351444842024E+02  0.359987010852E+02  0.437457294706E+02
      86  0.116071428571E+00  0.116071428571E+00  0.232142857143E+00  0.718579511236E+01  0.122939349795E+02  0.129268883473E+02  0.129801993587E+02  0.136857304442E+02  0.141349159531E+02  0.357089477992E+02  0.366250342045E+02  0.435154620725E+02
      87  0.107142857143E+00  0.107142857143E+00  0.214285714286E+00  0.698224104791E+01  0.123390822015E+02  0.129132200097E+02  0.129362834876E+02  0.137188456568E+02  0.140896332805E+02  0.362672106490E+02  0.372648432633E+02  0.433138268466E+02
      88  0.982142857143E-01  0.982142857143E-01  0.196428571429E+00  0.679204503668E+01  0.123835665054E+02  0.128934109709E+02  0.128952396320E+02  0.137516903866E+02  0.140541565097E+02  0.368145410022E+02  0.379171138148E+02  0.431448992291E+02
      89  0.892857142857E-01  0.892857142857E-01  0.178571428571E+00  0.661601219554E+01  0.124267481338E+02  0.128572229804E+02  0.128689369651E+02  0.137837543008E+02  0.140271579115E+02  0.373444072324E+02  0.385805527274E+02  0.430141392028E+02
      90  0.803571428571E-01  0.803571428571E-01  0.160714285714E+00  0.645484259166E+01  0.124680052800E+02  0.128223774064E+02  0.128414213784E+02  0.138145382034E+02  0.140072026783E+02  0.378482615873E+02  0.392534113603E+02  0.429287456615E+02
      91  0.714285714286E-01  0.714285714286E-01  0.142857142857E+00  0.630914402979E+01  0.125067408754E+02  0.127908351338E+02  0.128124846365E+02  0.138435610791E+02  0.139928852913E+02  0.383148212484E+02  0.399335706518E+02  0.428977133957E+02
      92  0.625000000000E-01  0.625000000000E-01  0.125000000000E+00  0.617943715745E+01  0.125423916432E+02  0.127627157105E+02  0.127836290729E+02  0.138703673144E+02  0.139829247844E+02  0.387308890209E+02  0.406176067858E+02  0.429309385590E+02
      93  0.535714285714E-01  0.535714285714E-01  0.107142857143E+00  0.606616843620E+01  0.125744363469E+02  0.127381259629E+02  0.127561726712E+02  0.138945338856E+02  0.139762230033E+02  0.390835409977E+02  0.413005297552E+02  0.430364074555E+02
      94  0.446428571429E-01  0.446428571429E-01  0.892857142857E-01  0.596971279310E+01  0.126024029084E+02  0.127171590301E+02  0.127312228558E+02  0.139156773438E+02  0.139718790508E+02  0.393640885347E+02  0.419744752270E+02  0.432150403292E+02
      95  0.357142857143E-01  0.357142857143E-01  0.714285714286E-01  0.589038251503E+01  0.126258776741E+02  0.126998947389E+02  0.127096768188E+02  0.139334606749E+02  0.139691830048E+02  0.395721147987E+02  0.426264332057E+02  0.434551997563E+02
      96  0.267857142857E-01  0.267857142857E-01  0.535714285714E-01  0.582842634199E+01  0.126445108526E+02  0.126863984162E+02  0.126922351655E+02  0.139475984083E+02  0.139675947704E+02  0.397153795013E+02  0.432339032277E+02  0.437295131968E+02
      97  0.178571428571E-01  0.178571428571E-01  0.357142857143E-01  0.578403693857E+01  0.126580238840E+02  0.126767213925E+02  0.126794199086E+02  0.139578633501E+02  0.139667220943E+02  0.398059411593E+02  0.437571844864E+02  0.439947435897E+02
      98  0.892857142857E-02  0.892857142857E-02  0.178571428571E-01  0.575734920278E+01  0.126662138983E+02  0.126709004056E+02  0.126715904997E+02  0.139640896158E+02  0.139663000435E+02  0.398551808272E+02  0.441302030907E+02  0.441939295002E+02
      99  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.574843881829E+01  0.126689573376E+02  0.126689573376E+02  0.126689573376E+02  0.139661751377E+02  0.139661751377E+02  0.398707169913E+02  0.442691890382E+02  0.442691890382E+02
     100  0.128205128205E-01  0.128205128205E-01  0.128205128205E-01  0.575532971021E+01  0.126670151977E+02  0.126706367654E+02  0.126706367654E+02  0.139654174110E+02  0.139654174110E+02  0.398586831418E+02  0.441395267898E+02  0.442561062095E+02
     101  0.256410256410E-01  0.256410256410E-01  0.256410256410E-01  0.577596923361E+01  0.126612184085E+02  0.126756434298E+02  0.126756434298E+02  0.139631713995E+02  0.139631713995E+02  0.398202111020E+02  0.437974655968E+02  0.442177434551E+02
     102  0.384615384615E-01  0.384615384615E-01  0.384615384615E-01  0.581031370651E+01  0.126516583930E+02  0.126838841605E+02  0.126838841605E+02  0.139595308953E+02  0.139595308953E+02  0.397477131539E+02  0.433347898400E+02  0.441565918599E+02
     103  0.512820512821E-01  0.512820512821E-01  0.512820512821E-01  0.585827541969E+01  0.126384864580E+02  0.126952006757E+02  0.126952006757E+02  0.139546512820E+02  0.139546512820E+02  0.396270847646E+02  0.428308539845E+02  0.440761215302E+02
     104  0.641025641026E-01  0.641025641026E-01  0.641025641026E-01  0.591973674329E+01  0.126219150942E+02  0.127093677165E+02  0.127093677165E+02  0.139487547768E+02  0.139487547768E+02  0.394371795236E+02  0.423452630572E+02  0.439802677213E+02
     105  0.769230769231E-01  0.769230769231E-01  0.769230769231E-01  0.599453739077E+01  0.126022164790E+02  0.127260875755E+02  0.127260875755E+02  0.139421323253E+02  0.139421323253E+02  0.391538209562E+02  0.419231784004E+02  0.438728521475E+02
     106  0.897435897436E-01  0.897435897436E-01  0.897435897436E-01  0.608247627758E+01  0.125797235083E+02  0.127449858958E+02  0.127449858958E+02  0.139351483420E+02  0.139351483420E+02  0.387623237702E+02  0.415906752096E+02  0.437573043906E+02
     107  0.102564102564E+00  0.102564102564E+00  0.102564102564E+00  0.618330610438E+01  0.125548303377E+02  0.127656066702E+02  0.127656066702E+02  0.139282441988E+02  0.139282441988E+02  0.382693106196E+02  0.413472758782E+02  0.436365303415E+02
     108  0.115384615385E+00  0.115384615385E+00  0.115384615385E+00  0.629672771062E+01  0.125279938954E+02  0.127874087192E+02  0.127874087192E+02  0.139219404338E+02  0.139219404338E+02  0.376981055291E+02  0.411728731142E+02  0.435129005892E+02
     109  0.128205128205E+00  0.128205128205E+00  0.128205128205E+00  0.642238338230E+01  0.124997366745E+02  0.128097657129E+02  0.128097657129E+02  0.139168353287E+02  0.139168353287E+02  0.370744576063E+02  0.410433312256E+02  0.433882995456E+02
     110  0.141025641026E+00  0.141025641026E+00  0.141025641026E+00  0.655984564267E+01  0.124706506740E+02  0.128319725927E+02  0.128319725927E+02  0.139135969838E+02  0.139135969838E+02  0.364182412002E+02  0.409393618208E+02  0.432641973732E+02
     111  0.153846153846E+00  0.153846153846E+00  0.153846153846E+00  0.670860851697E+01  0.124414041806E+02  0.128532624760E+02  0.128532624760E+02  0.139129449797E+02  0.139129449797E+02  0.357430045163E+02  0.408477336967E+02  0.431417240405E+02
     112  0.166666666667E+00  0.166666666667E+00  0.166666666667E+00  0.686807104622E+01  0.124127506298E+02  0.128728376514E+02  0.128728376514E+02  0.139156178539E+02  0.139156178539E+02  0.350575359054E+02  0.407598597318E+02  0.430217359959E+02
     113  0.179487179487E+00  0.179487179487E+00  0.179487179487E+00  0.703751942773E+01  0.123855411008E+02  0.128899167683E+02  0.128899167683E+02  0.139223245514E+02  0.139223245514E+02  0.343675985452E+02  0.406703307098E+02  0.429048724742E+02
