      23  0.343750000000E+00  0.000000000000E+00  0.343750000000E+00 -0.609111911436E+01 -0.228074629160E+00  0.105278356564E+00  0.155355160955E+00  0.406322769839E+00  0.480048045432E+00  0.268562969929E+01  0.442466476108E+01  0.444101076991E+01
      24  0.359375000000E+00  0.000000000000E+00  0.359375000000E+00 -0.603138261299E+01 -0.227039862348E+00  0.122350084167E+00  0.173351033984E+00  0.423474656606E+00  0.483374290502E+00  0.252594298927E+01  0.434372993387E+01  0.435889098569E+01
      25  0.375000000000E+00  0.000000000000E+00  0.375000000000E+00 -0.597528709155E+01 -0.225554694584E+00  0.138600630458E+00  0.190433482055E+00  0.444402003925E+00  0.486440597783E+00  0.237332255676E+01  0.426965433430E+01  0.428372143651E+01
      26  0.390625000000E+00  0.000000000000E+00  0.390625000000E+00 -0.592359066872E+01 -0.223781019548E+00  0.153785606513E+00  0.206338189711E+00  0.469051020581E+00  0.489219714545E+00  0.222900220563E+01  0.420294453131E+01  0.421601683423E+01
      27  0.406250000000E+00  0.000000000000E+00  0.406250000000E+00 -0.587702828184E+01 -0.221886793535E+00  0.167648047058E+00  0.220797809261E+00  0.491683644072E+00  0.497045133676E+00  0.209450779483E+01  0.414406903513E+01  0.415625449934E+01
      28  0.421875000000E+00  0.000000000000E+00  0.421875000000E+00 -0.583629228631E+01 -0.220026690699E+00  0.179929518507E+00  0.233554275352E+00  0.493808729926E+00  0.527547632766E+00  0.197177770387E+01  0.409345596071E+01  0.410487138476E+01
      29  0.437500000000E+00  0.000000000000E+00  0.437500000000E+00 -0.580201278576E+01 -0.218335269831E+00  0.190382713846E+00  0.244369689453E+00  0.495577039346E+00  0.559075745908E+00  0.186329948290E+01  0.405148760425E+01  0.406225830631E+01
      30  0.453125000000E+00  0.000000000000E+00  0.453125000000E+00 -0.577473968196E+01 -0.216918711190E+00  0.198777830269E+00  0.253027286403E+00  0.496968400931E+00  0.589317672837E+00  0.177225336118E+01  0.401848887563E+01  0.402874839017E+01
      31  0.468750000000E+00  0.000000000000E+00  0.468750000000E+00 -0.575492233613E+01 -0.215856370259E+00  0.204921747492E+00  0.259347633295E+00  0.497971488635E+00  0.615098290863E+00  0.170251896015E+01  0.399472303450E+01  0.400461191800E+01
      32  0.484375000000E+00  0.000000000000E+00  0.484375000000E+00 -0.574289451554E+01 -0.215199198577E+00  0.208670137052E+00  0.263197433243E+00  0.498577907811E+00  0.632734185678E+00  0.165830146592E+01  0.398038482392E+01  0.399004894888E+01
      33  0.500000000000E+00  0.000000000000E+00  0.500000000000E+00 -0.573886213039E+01 -0.214977025418E+00  0.209929528248E+00  0.264489828544E+00  0.498780379867E+00  0.639042977318E+00  0.164309635913E+01  0.397559188350E+01  0.398518071312E+01
      34  0.500000000000E+00  0.156250000000E-01  0.515625000000E+00 -0.573879725589E+01 -0.213240272071E+00  0.209602080493E+00  0.264143988855E+00  0.498306029579E+00  0.641176317757E+00  0.164255476575E+01  0.396912248726E+01  0.398023424483E+01
      35  0.500000000000E+00  0.312500000000E-01  0.531250000000E+00 -0.573860569736E+01 -0.208074114124E+00  0.208594093012E+00  0.263219721857E+00  0.496873568052E+00  0.647461196027E+00  0.164093735006E+01  0.395030662837E+01  0.396539453188E+01
      36  0.500000000000E+00  0.468750000000E-01  0.546875000000E+00 -0.573829374092E+01 -0.199609259248E+00  0.206844299992E+00  0.262028681283E+00  0.494457436779E+00  0.657590486320E+00  0.163827069950E+01  0.392038722713E+01  0.394113807081E+01
      37  0.500000000000E+00  0.625000000000E-01  0.562500000000E+00 -0.573787406645E+01 -0.188068206547E+00  0.204292239135E+00  0.260994331549E+00  0.491017317519E+00  0.671084008191E+00  0.163459921954E+01  0.388089721942E+01  0.390861186999E+01
      38  0.500000000000E+00  0.781250000000E-01  0.578125000000E+00 -0.573736226387E+01 -0.173766768688E+00  0.200934890032E+00  0.260548685756E+00  0.486498420005E+00  0.687360941313E+00  0.162999285922E+01  0.383366513698E+01  0.386940011405E+01
      39  0.500000000000E+00  0.937500000000E-01  0.593750000000E+00 -0.573677780349E+01 -0.157119719430E+00  0.196868499736E+00  0.261045377853E+00  0.480834438250E+00  0.705774001895E+00  0.162455048788E+01  0.378075200845E+01  0.382532884837E+01
      40  0.500000000000E+00  0.109375000000E+00  0.609375000000E+00 -0.573614373366E+01 -0.138643751193E+00  0.192284663367E+00  0.262731138034E+00  0.473955546792E+00  0.725633846059E+00  0.161840765502E+01  0.372434073731E+01  0.377833099591E+01
      41  0.500000000000E+00  0.125000000000E+00  0.625000000000E+00 -0.573548390321E+01 -0.118958936857E+00  0.187435995309E+00  0.265779164509E+00  0.465799282653E+00  0.746235176347E+00  0.161174276112E+01  0.366663695130E+01  0.373034673254E+01
      42  0.500000000000E+00  0.140625000000E+00  0.640625000000E+00 -0.573482376703E+01 -0.987849831880E-01  0.182583922305E+00  0.270327722289E+00  0.456315850953E+00  0.766852904981E+00  0.160477900245E+01  0.360978830883E+01  0.368324123515E+01
      43  0.500000000000E+00  0.156250000000E+00  0.656250000000E+00 -0.573418897922E+01 -0.789263561300E-01  0.177959407182E+00  0.276500097425E+00  0.445485488121E+00  0.786751828735E+00  0.159778328051E+01  0.355582504217E+01  0.363874145728E+01
      44  0.500000000000E+00  0.171875000000E+00  0.671875000000E+00 -0.573360379427E+01 -0.602386581964E-01  0.173757210439E+00  0.284395892171E+00  0.433348843728E+00  0.805200382690E+00  0.159106040100E+01  0.350662057935E+01  0.359839561660E+01
      45  0.500000000000E+00  0.187500000000E+00  0.687500000000E+00 -0.573309062090E+01 -0.435776542449E-01  0.170131308807E+00  0.294034673376E+00  0.420041079786E+00  0.821489932194E+00  0.158493909007E+01  0.346385479760E+01  0.356353989269E+01
      46  0.500000000000E+00  0.203125000000E+00  0.703125000000E+00 -0.573266929355E+01 -0.297348672708E-01  0.167198619517E+00  0.305257555588E+00  0.405862355525E+00  0.834961175588E+00  0.157974741940E+01  0.342897827904E+01  0.353527891612E+01
      47  0.500000000000E+00  0.218750000000E+00  0.718750000000E+00 -0.573235611638E+01 -0.193692846296E-01  0.165044408076E+00  0.317525777737E+00  0.391447601603E+00  0.845039112674E+00  0.157578849546E+01  0.340317600118E+01  0.351447493580E+01
      48  0.500000000000E+00  0.234375000000E+00  0.734375000000E+00 -0.573216362669E+01 -0.129605821817E-01  0.163726820176E+00  0.329240170512E+00  0.378440507448E+00  0.851274321354E+00  0.157330627524E+01  0.338733022193E+01  0.350174539822E+01
      49  0.500000000000E+00  0.250000000000E+00  0.750000000000E+00 -0.573209851678E+01 -0.107931611766E-01  0.163284051444E+00  0.335180501510E+00  0.372069810727E+00  0.853386246277E+00  0.157246040887E+01  0.338198675411E+01  0.349746123854E+01
      50  0.484375000000E+00  0.265625000000E+00  0.750000000000E+00 -0.573311513025E+01 -0.116619665998E-01  0.168529829750E+00  0.325703398752E+00  0.378965799814E+00  0.848874800810E+00  0.156634660631E+01  0.331635392208E+01  0.358686982659E+01
      51  0.468750000000E+00  0.281250000000E+00  0.750000000000E+00 -0.573677834731E+01 -0.162752410860E-01  0.171954549369E+00  0.313002522045E+00  0.392091788054E+00  0.838540537697E+00  0.156013479288E+01  0.324296684603E+01  0.372356190260E+01
      52  0.453125000000E+00  0.296875000000E+00  0.750000000000E+00 -0.574197640103E+01 -0.242365534796E-01  0.174881302696E+00  0.301424388175E+00  0.406631194839E+00  0.826032382422E+00  0.155196324247E+01  0.317732392501E+01  0.388181374221E+01
      53  0.437500000000E+00  0.312500000000E+00  0.750000000000E+00 -0.574770245017E+01 -0.343724331273E-01  0.178465215346E+00  0.291320256787E+00  0.420865092816E+00  0.813753582933E+00  0.154216499234E+01  0.312215499881E+01  0.404576902096E+01
      54  0.421875000000E+00  0.328125000000E+00  0.750000000000E+00 -0.575309212793E+01 -0.449160418170E-01  0.183025162010E+00  0.282452147719E+00  0.433560783788E+00  0.803165532320E+00  0.153213071219E+01  0.307854730495E+01  0.419917570362E+01
      55  0.406250000000E+00  0.343750000000E+00  0.750000000000E+00 -0.575745125635E+01 -0.540011163519E-01  0.187955081664E+00  0.274971950617E+00  0.443603518580E+00  0.795124328117E+00  0.152349809710E+01  0.304708318848E+01  0.432532503618E+01
      56  0.390625000000E+00  0.359375000000E+00  0.750000000000E+00 -0.576027225264E+01 -0.600963869512E-01  0.191957865147E+00  0.269672061487E+00  0.450056634773E+00  0.790127564797E+00  0.151768742548E+01  0.302809335628E+01  0.440871413560E+01
      57  0.375000000000E+00  0.375000000000E+00  0.750000000000E+00 -0.576124712698E+01 -0.622369276203E-01  0.193534013124E+00  0.267703888864E+00  0.452283872905E+00  0.788434095555E+00  0.151564075655E+01  0.302174617489E+01  0.443793070777E+01
      58  0.366071428571E+00  0.366071428571E+00  0.732142857143E+00 -0.576997931162E+01 -0.515430763391E-01  0.184220002603E+00  0.281347089354E+00  0.447294201030E+00  0.784593901863E+00  0.150444290548E+01  0.298834052811E+01  0.449875885017E+01
      59  0.357142857143E+00  0.357142857143E+00  0.714285714286E+00 -0.578067704153E+01 -0.421781394306E-01  0.174596853223E+00  0.295469814031E+00  0.442335028650E+00  0.771510846246E+00  0.150070110131E+01  0.296975524072E+01  0.456217009294E+01
      60  0.348214285714E+00  0.348214285714E+00  0.696428571429E+00 -0.579353060570E+01 -0.340837903523E-01  0.164721777467E+00  0.309395400786E+00  0.437444630276E+00  0.748354968890E+00  0.150689234499E+01  0.296579055159E+01  0.462788895585E+01
      61  0.339285714286E+00  0.339285714286E+00  0.678571428571E+00 -0.580871555769E+01 -0.271609838042E-01  0.154646122400E+00  0.322311633337E+00  0.432649910798E+00  0.715631615633E+00  0.152447949825E+01  0.297586478200E+01  0.469562963115E+01
      62  0.330357142857E+00  0.330357142857E+00  0.660714285714E+00 -0.582638514185E+01 -0.212931168074E-01  0.144422558686E+00  0.333234017986E+00  0.427984856112E+00  0.675251554338E+00  0.155379114926E+01  0.299917344269E+01  0.476510121622E+01
      63  0.321428571429E+00  0.321428571429E+00  0.642857142857E+00 -0.584666644960E+01 -0.163722884736E-01  0.134097352897E+00  0.340856813283E+00  0.423476075274E+00  0.630251373398E+00  0.159433525095E+01  0.303481219713E+01  0.483600501862E+01
      64  0.312500000000E+00  0.312500000000E+00  0.625000000000E+00 -0.586965539189E+01 -0.123116649127E-01  0.123714151976E+00  0.343261198304E+00  0.419146451977E+00  0.584576688192E+00  0.164524453774E+01  0.308186471505E+01  0.490803697351E+01
      65  0.303571428571E+00  0.303571428571E+00  0.607142857143E+00 -0.589541277916E+01 -0.905439553448E-02  0.113307117762E+00  0.337588046005E+00  0.415022651442E+00  0.543046284296E+00  0.170560354962E+01  0.313944990956E+01  0.498088520996E+01
      66  0.294642857143E+00  0.294642857143E+00  0.589285714286E+00 -0.592396032690E+01 -0.657687872327E-02  0.102911128064E+00  0.320602703295E+00  0.411127670214E+00  0.510624275963E+00  0.177460800067E+01  0.320674334288E+01  0.505423762070E+01
      67  0.285714285714E+00  0.285714285714E+00  0.571428571429E+00 -0.595527883315E+01 -0.489563061840E-02  0.925545808908E-01  0.291454628590E+00  0.407482680238E+00  0.489615681681E+00  0.185160655647E+01  0.328297737369E+01  0.512777835438E+01
      68  0.276785714286E+00  0.276785714286E+00  0.553571428571E+00 -0.598930737503E+01 -0.407380137510E-02  0.822617294024E-01  0.253525023451E+00  0.404111037098E+00  0.477849983933E+00  0.193609070472E+01  0.336743579731E+01  0.520119115303E+01
      69  0.267857142857E+00  0.267857142857E+00  0.535714285714E+00 -0.602594280347E+01 -0.424177758902E-02  0.720529565834E-01  0.211691395779E+00  0.401032291695E+00  0.471469399298E+00  0.202766821026E+01  0.345944106028E+01  0.527416136321E+01
      70  0.258928571429E+00  0.258928571429E+00  0.517857142857E+00 -0.606504187115E+01 -0.563101804977E-02  0.619453542126E-01  0.169698095714E+00  0.398260996373E+00  0.467642483822E+00  0.212603331408E+01  0.355834464358E+01  0.534637690608E+01
      71  0.250000000000E+00  0.250000000000E+00  0.500000000000E+00 -0.610642267125E+01 -0.865136092299E-02  0.519535740270E-01  0.130012082890E+00  0.395814740124E+00  0.464823315319E+00  0.223094672764E+01  0.366351617913E+01  0.541753360187E+01
      72  0.241071428571E+00  0.241071428571E+00  0.482142857143E+00 -0.614986911754E+01 -0.140217928632E-01  0.420901329593E-01  0.944750280061E-01  0.393705459844E+00  0.462252736126E+00  0.234221332717E+01  0.377433409092E+01  0.548733600824E+01
      73  0.232142857143E+00  0.232142857143E+00  0.464285714286E+00 -0.619513475440E+01 -0.228640576208E-01  0.323662872138E-01  0.647957453870E-01  0.391943882062E+00  0.459592722237E+00  0.245966932822E+01  0.389017819282E+01  0.555550149442E+01
      74  0.223214285714E+00  0.223214285714E+00  0.446428571429E+00 -0.624194804153E+01 -0.362217593500E-01  0.227931704822E-01  0.422933624997E-01  0.390533735212E+00  0.456725352227E+00  0.258316693488E+01  0.401042241355E+01  0.562176335689E+01
      75  0.214285714286E+00  0.214285714286E+00  0.428571428571E+00 -0.629001749350E+01 -0.536262190252E-01  0.133805166280E-01  0.265832036378E-01  0.389477296497E+00  0.453637820547E+00  0.271256574348E+01  0.413442834912E+01  0.568587320987E+01
      76  0.205357142857E+00  0.205357142857E+00  0.410714285714E+00 -0.633903661723E+01 -0.728858419037E-01  0.413956358360E-02  0.154449387576E-01  0.388771329688E+00  0.450380417417E+00  0.284772732034E+01  0.426154348317E+01  0.574760585586E+01
      77  0.196428571429E+00  0.196428571429E+00  0.392857142857E+00 -0.638868949951E+01 -0.918654338212E-01 -0.491740742694E-02  0.664257196428E-02  0.388412384268E+00  0.447025978759E+00  0.298850610920E+01  0.439109445848E+01  0.580676192297E+01
      78  0.187500000000E+00  0.187500000000E+00  0.375000000000E+00 -0.643865572204E+01 -0.109353654375E+00 -0.137774082646E-01 -0.117858202717E-02  0.388388843889E+00  0.443654640106E+00  0.313474120703E+01  0.452238603133E+01  0.586316917037E+01
      79  0.178571428571E+00  0.178571428571E+00  0.357142857143E+00 -0.648861499676E+01 -0.124834571959E+00 -0.224261796757E-01 -0.870221917798E-02  0.388683271083E+00  0.440340277328E+00  0.328624892129E+01  0.465469710379E+01  0.591668455676E+01
      80  0.169642857143E+00  0.169642857143E+00  0.339285714286E+00 -0.653825033097E+01 -0.138158061798E+00 -0.308474619307E-01 -0.162470024716E-01  0.389278248339E+00  0.437150691851E+00  0.344282752434E+01  0.478728392075E+01  0.596719664405E+01
      81  0.160714285714E+00  0.160714285714E+00  0.321428571429E+00 -0.658725287305E+01 -0.149364553686E+00 -0.390231831817E-01 -0.239468242901E-01  0.390147431270E+00  0.434137276368E+00  0.360423202984E+01  0.491937750411E+01  0.601462724141E+01
      82  0.151785714286E+00  0.151785714286E+00  0.303571428571E+00 -0.663532333679E+01 -0.158584479952E+00 -0.469353245956E-01 -0.318322127887E-01  0.391265665086E+00  0.431338505450E+00  0.377018489668E+01  0.505018704764E+01  0.605892615925E+01
      83  0.142857142857E+00  0.142857142857E+00  0.285714285714E+00 -0.668217507367E+01 -0.165997131024E+00 -0.545622262044E-01 -0.398749570202E-01  0.392604147305E+00  0.428780127432E+00  0.394035945263E+01  0.517890411976E+01  0.610007693036E+01
      84  0.133928571429E+00  0.133928571429E+00  0.267857142857E+00 -0.672753608119E+01 -0.171808216601E+00 -0.618837018662E-01 -0.480117607503E-01  0.394123270148E+00  0.426472844945E+00  0.411436322971E+01  0.530470724067E+01  0.613808725526E+01
      85  0.125000000000E+00  0.125000000000E+00  0.250000000000E+00 -0.677114939933E+01 -0.176227854340E+00 -0.688765400651E-01 -0.561521447384E-01  0.395790397991E+00  0.424421132994E+00  0.429174132174E+01  0.542677644386E+01  0.617299442934E+01
      86  0.116071428571E+00  0.116071428571E+00  0.232142857143E+00 -0.681277491823E+01 -0.179469278962E+00 -0.755169566466E-01 -0.641934789733E-01  0.397570954583E+00  0.422619504525E+00  0.447194561038E+01  0.554429663947E+01  0.620485822558E+01
      87  0.107142857143E+00  0.107142857143E+00  0.214285714286E+00 -0.685218981232E+01 -0.181742496469E+00 -0.817831432041E-01 -0.720264145813E-01  0.399420828385E+00  0.421054219635E+00  0.465431012018E+01  0.565646957599E+01  0.623375346160E+01
      88  0.982142857143E-01  0.982142857143E-01  0.196428571429E+00 -0.688918853659E+01 -0.183246195023E+00 -0.876510530770E-01 -0.795366822318E-01  0.401303694437E+00  0.419710001310E+00  0.483803003909E+01  0.576253260211E+01  0.625977420709E+01
      89  0.892857142857E-01  0.892857142857E-01  0.178571428571E+00 -0.692358333218E+01 -0.184167398983E+00 -0.930977497904E-01 -0.866126220276E-01  0.403180125175E+00  0.418568997690E+00  0.502210741764E+01  0.586176809558E+01  0.628302418119E+01
      90  0.803571428571E-01  0.803571428571E-01  0.160714285714E+00 -0.695520402511E+01 -0.184678164654E+00 -0.981017239245E-01 -0.931524686886E-01  0.405009801507E+00  0.417608485964E+00  0.520528972712E+01  0.595351369832E+01  0.630361249231E+01
      91  0.714285714286E-01  0.714285714286E-01  0.142857142857E+00 -0.698389775785E+01 -0.184926457622E+00 -0.102641067147E+00 -0.990636063347E-01  0.406760354057E+00  0.416810480578E+00  0.538598851388E+01  0.603718511743E+01  0.632165412344E+01
      92  0.625000000000E-01  0.625000000000E-01  0.125000000000E+00 -0.700952899997E+01 -0.185036738709E+00 -0.106696834632E+00 -0.104274082113E+00  0.408393725253E+00  0.416155092104E+00  0.556214288030E+01  0.611228269416E+01  0.633725962346E+01
      93  0.535714285714E-01  0.535714285714E-01  0.107142857143E+00 -0.703197904595E+01 -0.185100252767E+00 -0.110250704792E+00 -0.108735504011E+00  0.409879736397E+00  0.415625247165E+00  0.573105273368E+01  0.617841390357E+01  0.635053713576E+01
      94  0.446428571429E-01  0.446428571429E-01  0.892857142857E-01 -0.705114582293E+01 -0.185173522944E+00 -0.113286522164E+00 -0.112427927688E+00  0.411188993140E+00  0.415205228886E+00  0.588913485227E+01  0.623532657820E+01  0.636158642167E+01
      95  0.357142857143E-01  0.357142857143E-01  0.714285714286E-01 -0.706694357387E+01 -0.185279364103E+00 -0.115790837489E+00 -0.115362162836E+00  0.412295622639E+00  0.414880090537E+00  0.603161566448E+01  0.628298131166E+01  0.637049564084E+01
      96  0.267857142857E-01  0.267857142857E-01  0.535714285714E-01 -0.707930257557E+01 -0.185410201136E+00 -0.117752218293E+00 -0.117570974432E+00  0.413178840591E+00  0.414637371265E+00  0.615218776064E+01  0.632174795909E+01  0.637733953983E+01
      97  0.178571428571E-01  0.178571428571E-01  0.357142857143E-01 -0.708816877598E+01 -0.185538377476E+00 -0.119158850079E+00 -0.119098986423E+00  0.413822339973E+00  0.414471730067E+00  0.624287587467E+01  0.635268147236E+01  0.638218543982E+01
      98  0.892857142857E-02  0.892857142857E-02  0.178571428571E-01 -0.709350382670E+01 -0.185632842928E+00 -0.120005613907E+00 -0.119993677266E+00  0.414213324992E+00  0.414373188788E+00  0.629620407885E+01  0.637614216720E+01  0.638507466016E+01
      99  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -0.709528479080E+01 -0.185669652992E+00 -0.120289901908E+00 -0.120289901908E+00  0.414339230932E+00  0.414339230932E+00  0.631262987052E+01  0.638603222204E+01  0.638603222204E+01
     100  0.128205128205E-01  0.128205128205E-01  0.128205128205E-01 -0.709389725431E+01 -0.185760123982E+00 -0.119992528789E+00 -0.119992528789E+00  0.414296970367E+00  0.414296970367E+00  0.629531784091E+01  0.638409378085E+01  0.638409378085E+01
     101  0.256410256410E-01  0.256410256410E-01  0.256410256410E-01 -0.708973961816E+01 -0.186031395194E+00 -0.119107369256E+00 -0.119107369256E+00  0.414161837156E+00  0.414161837156E+00  0.624470868120E+01  0.637829410248E+01  0.637829410248E+01
     102  0.384615384615E-01  0.384615384615E-01  0.384615384615E-01 -0.708282642835E+01 -0.186466205694E+00 -0.117641153528E+00 -0.117641153528E+00  0.413939666077E+00  0.413939666077E+00  0.616435439420E+01  0.636870126287E+01  0.636870126287E+01
     103  0.512820512821E-01  0.512820512821E-01  0.512820512821E-01 -0.707318208420E+01 -0.187038498476E+00 -0.115606377261E+00 -0.115606377261E+00  0.413637844804E+00  0.413637844804E+00  0.605894270485E+01  0.635542739940E+01  0.635542739940E+01
     104  0.641025641026E-01  0.641025641026E-01  0.641025641026E-01 -0.706084085895E+01 -0.187710174062E+00 -0.113019107663E+00 -0.113019107662E+00  0.413266929056E+00  0.413266929056E+00  0.593327730423E+01  0.633862592900E+01  0.633862592900E+01
     105  0.769230769231E-01  0.769230769231E-01  0.769230769231E-01 -0.704584725220E+01 -0.188434674389E+00 -0.109902242376E+00 -0.109902242376E+00  0.412838204704E+00  0.412838204704E+00  0.579165233810E+01  0.631848278575E+01  0.631848278575E+01
     106  0.897435897436E-01  0.897435897436E-01  0.897435897436E-01 -0.702825604471E+01 -0.189153554846E+00 -0.106281827948E+00 -0.106281827948E+00  0.412366948127E+00  0.412366948127E+00  0.563763620713E+01  0.629521703209E+01  0.629521703209E+01
     107  0.102564102564E+00  0.102564102564E+00  0.102564102564E+00 -0.700813270734E+01 -0.189799519791E+00 -0.102189215458E+00 -0.102189215457E+00  0.411869783524E+00  0.411869783524E+00  0.547408206253E+01  0.626907180100E+01  0.626907180100E+01
     108  0.115384615385E+00  0.115384615385E+00  0.115384615385E+00 -0.698555363980E+01 -0.190292288791E+00 -0.976594121984E-01 -0.976594121983E-01  0.411366842774E+00  0.411366842774E+00  0.530324637432E+01  0.624031176685E+01  0.624031176685E+01
     109  0.128205128205E+00  0.128205128205E+00  0.128205128205E+00 -0.696060665779E+01 -0.190544464437E+00 -0.927329885471E-01 -0.927329885471E-01  0.410878249935E+00  0.410878249935E+00  0.512690849139E+01  0.620921329545E+01  0.620921329545E+01
     110  0.141025641026E+00  0.141025641026E+00  0.141025641026E+00 -0.693339131218E+01 -0.190457254916E+00 -0.874520012486E-01 -0.874520012485E-01  0.410428901298E+00  0.410428901299E+00  0.494649225211E+01  0.617606656130E+01  0.617606656130E+01
     111  0.153846153846E+00  0.153846153846E+00  0.153846153846E+00 -0.690401943990E+01 -0.189922824890E+00 -0.818645852673E-01 -0.818645852672E-01  0.410039212312E+00  0.410039212312E+00  0.476315211473E+01  0.614116208111E+01  0.614116208111E+01
