      26  0.250000000000E+00 -0.250000000000E+00 -0.250000000000E+00 -0.137864984971E+01  0.652948221185E+01  0.652948221185E+01  0.686209295461E+01  0.819579728863E+01  0.146040923080E+02  0.150949173206E+02  0.152495713483E+02
      27  0.260000000000E+00 -0.260000000000E+00 -0.260000000000E+00 -0.121012762200E+01  0.636513827949E+01  0.636513827949E+01  0.669738093026E+01  0.804438657477E+01  0.147097317916E+02  0.147754996736E+02  0.154197979440E+02
      28  0.270000000000E+00 -0.270000000000E+00 -0.270000000000E+00 -0.103510861181E+01  0.620749061962E+01  0.620749061962E+01  0.653939136034E+01  0.789825083634E+01  0.142955505455E+02  0.149536273229E+02  0.155966513324E+02
      29  0.280000000000E+00 -0.280000000000E+00 -0.280000000000E+00 -0.853613640344E+00  0.605654135944E+01  0.605654135944E+01  0.638812431394E+01  0.775740124771E+01  0.138669400084E+02  0.151384749604E+02  0.157801216348E+02
      30  0.290000000000E+00 -0.290000000000E+00 -0.290000000000E+00 -0.665667063357E+00  0.591229145517E+01  0.591229145517E+01  0.624357814158E+01  0.762182040505E+01  0.134321177743E+02  0.153300422401E+02  0.159701922251E+02
      31  0.300000000000E+00 -0.300000000000E+00 -0.300000000000E+00 -0.471295650568E+00  0.577474427525E+01  0.577474427525E+01  0.610575632480E+01  0.749147947995E+01  0.129958874011E+02  0.155283287630E+02  0.161668591579E+02
      32  0.310000000000E+00 -0.310000000000E+00 -0.310000000000E+00 -0.270529113619E+00  0.564390084539E+01  0.564390084539E+01  0.597465721016E+01  0.736630191600E+01  0.125611984653E+02  0.157333347497E+02  0.163701009254E+02
      33  0.320000000000E+00 -0.320000000000E+00 -0.320000000000E+00 -0.634105279243E-01  0.551976137972E+01  0.551976137972E+01  0.585028084878E+01  0.724617313133E+01  0.121300032776E+02  0.159450582262E+02  0.165798974604E+02
      34  0.330000000000E+00 -0.330000000000E+00 -0.330000000000E+00  0.150018977156E+00  0.540232746932E+01  0.540232746932E+01  0.573262728802E+01  0.713092798621E+01  0.117037041288E+02  0.161634992060E+02  0.167962242297E+02
      35  0.340000000000E+00 -0.340000000000E+00 -0.340000000000E+00  0.369707491152E+00  0.529159841039E+01  0.529159841039E+01  0.562169507949E+01  0.702032729372E+01  0.112833987798E+02  0.163886561066E+02  0.170190463681E+02
      36  0.350000000000E+00 -0.350000000000E+00 -0.350000000000E+00  0.595592966662E+00  0.518757834436E+01  0.518757834436E+01  0.551748724611E+01  0.691404713744E+01  0.108700769828E+02  0.166205293503E+02  0.172483348449E+02
      37  0.360000000000E+00 -0.360000000000E+00 -0.360000000000E+00  0.827601100136E+00  0.509026637013E+01  0.509026637013E+01  0.542000233489E+01  0.681162173319E+01  0.104646919120E+02  0.168591168694E+02  0.174840367884E+02
      38  0.370000000000E+00 -0.370000000000E+00 -0.370000000000E+00  0.106564178874E+01  0.499966314525E+01  0.499966314525E+01  0.532924038008E+01  0.671240302895E+01  0.100682994693E+02  0.171044169518E+02  0.177260896180E+02
      39  0.380000000000E+00 -0.380000000000E+00 -0.380000000000E+00  0.130960475361E+01  0.491576925119E+01  0.491576925119E+01  0.524520141306E+01  0.661547686543E+01  0.968216695913E+01  0.173564273459E+02  0.179744108376E+02
      40  0.390000000000E+00 -0.390000000000E+00 -0.390000000000E+00  0.155935310482E+01  0.483858417441E+01  0.483858417441E+01  0.516788543071E+01  0.651953406575E+01  0.930791263305E+01  0.176151446778E+02  0.182288875847E+02
      41  0.400000000000E+00 -0.400000000000E+00 -0.400000000000E+00  0.181471646907E+01  0.476811040947E+01  0.476811040947E+01  0.509729252225E+01  0.642274113270E+01  0.894772244760E+01  0.178805654205E+02  0.184893696612E+02
