      42  0.380205937500E+00  0.239580937500E+00  0.000000000000E+00 -0.158054298530E+02 -0.150042908507E+02 -0.121902288028E+02 -0.374248161078E+01 -0.157853382231E+01  0.821014442580E+01  0.928694386894E+01  0.967285570378E+01
      43  0.385414375000E+00  0.229164375000E+00  0.000000000000E+00 -0.158776469510E+02 -0.150589930239E+02 -0.120012278277E+02 -0.384644792420E+01 -0.150122361871E+01  0.830211270700E+01  0.902967175407E+01  0.959578656597E+01
      44  0.390622812500E+00  0.218747812500E+00  0.000000000000E+00 -0.159466825416E+02 -0.151148837589E+02 -0.118093113579E+02 -0.394594056036E+01 -0.143105832264E+01  0.840024736622E+01  0.876215657077E+01  0.951962475405E+01
      45  0.395831250000E+00  0.208331250000E+00  0.000000000000E+00 -0.160125322600E+02 -0.151709151252E+02 -0.116159806041E+02 -0.404093818569E+01 -0.136776799182E+01  0.848914107892E+01  0.850302866499E+01  0.944487054983E+01
      46  0.401039687500E+00  0.197914687500E+00  0.000000000000E+00 -0.160751916435E+02 -0.152263100027E+02 -0.114225096033E+02 -0.413141996484E+01 -0.131103074085E+01  0.821408020338E+01  0.860872625232E+01  0.937195940074E+01
      47  0.406248125000E+00  0.187498125000E+00  0.000000000000E+00 -0.161346576699E+02 -0.152804841122E+02 -0.112300251812E+02 -0.421736754200E+01 -0.126048097450E+01  0.793965888632E+01  0.871542319950E+01  0.930126894168E+01
      48  0.411456562500E+00  0.177081562500E+00  0.000000000000E+00 -0.161909262634E+02 -0.153329925889E+02 -0.110395656088E+02 -0.429876338647E+01 -0.121572304486E+01  0.766808514296E+01  0.882106525570E+01  0.923312494686E+01
      49  0.416665000000E+00  0.166665000000E+00  0.000000000000E+00 -0.162439942214E+02 -0.153834914492E+02 -0.108521197877E+02 -0.437559058277E+01 -0.117634018129E+01  0.740125959989E+01  0.892353743333E+01  0.916780858668E+01
      50  0.421873437500E+00  0.156248437500E+00  0.000000000000E+00 -0.162938585429E+02 -0.154317109146E+02 -0.106686539798E+02 -0.444783386109E+01 -0.114190428217E+01  0.714087850304E+01  0.902077127189E+01  0.910556270980E+01
      51  0.427081875000E+00  0.145831875000E+00  0.000000000000E+00 -0.163405173171E+02 -0.154774381168E+02 -0.104901333433E+02 -0.451547964842E+01 -0.111198624395E+01  0.688849746336E+01  0.904659570206E+01  0.911087842874E+01
      52  0.432290312500E+00  0.135415312500E+00  0.000000000000E+00 -0.163839672169E+02 -0.155205012605E+02 -0.103175327081E+02 -0.457851426089E+01 -0.108616111618E+01  0.664558452330E+01  0.899108793188E+01  0.911704230269E+01
      53  0.437498750000E+00  0.124998750000E+00  0.000000000000E+00 -0.164242064771E+02 -0.155607621512E+02 -0.101518439832E+02 -0.463692603849E+01 -0.106401827687E+01  0.641353857785E+01  0.893919457866E+01  0.906018007206E+01
      54  0.442707187500E+00  0.114582187500E+00  0.000000000000E+00 -0.164612332370E+02 -0.155981076905E+02 -0.999407930115E+01 -0.469070391923E+01 -0.104516518815E+01  0.619371886929E+01  0.889104875980E+01  0.900759772016E+01
      55  0.447915625000E+00  0.104165625000E+00  0.000000000000E+00 -0.164950457768E+02 -0.156324450857E+02 -0.984526830701E+01 -0.473983776181E+01 -0.102923139509E+01  0.598744514207E+01  0.884676525233E+01  0.895936881180E+01
      56  0.453124062500E+00  0.937490625000E-01  0.000000000000E+00 -0.165256420435E+02 -0.156636978471E+02 -0.970645177062E+01 -0.478431876733E+01 -0.101587345576E+01  0.579600265079E+01  0.880644281494E+01  0.891555831659E+01
